id,error,error_type,name,time,memory,username
42261, return type defaults to 'int' [-Wimplicit-int] main() ^~~~ ,WA,C,0.004058912,780,ok_sikha
42262, return type defaults to 'int' [-Wimplicit-int] main() ^~~~ ,AC,C,0.004760987,780,ok_sikha
42265, expected ';' before '}' token } ^ ,WA,C,0.0075699370000000005,780,p_sini
42266, expected ';' before '}' token } ^ ,AC,C,0.00353547,780,abiramianup
42267, expected ';' before '}' token } ^ ,WA,C,0.00425144,780,ss_priya
42268, expected ';' before '}' token } ^ ,WA,C,0.004053615,780,anupa
42269, expected ';' before '}' token } ^ ,WA,C,0.0073237730000000004,780,p_sini
42271, expected ';' before '}' token } ^ ,WA,C,0.0036475,780,m_suchithra
42272, expected ';' before '}' token } ^ ,AC,C,0.00428322,780,anupa
42273, expected ';' before '}' token } ^ ,WA,C,0.003776936,780,ss_priya
42274, expected ';' before '}' token } ^ ,WA,C,0.008268155,780,p_sini
42275, expected ';' before '}' token } ^ ,WA,C,0.003921338,780,ss_priya
42277," expected expression before '%' token scanf(%s,a); ^ 19cse102csea01c.c:5:12: expected expression before '%' token printf(%s,a); ^ 19cse102csea01c.c:3:9: warning: unused variable 'a' [-Wunused-variable] int a; ^ ",WA,C,0.004248516,780,ss_priya
42279," unknown type name 'string'; did you mean 'stdin'? string a; ^~~~~~ stdin 19cse102csea01c.c:4:13: warning: format '%s' expects argument of type 'char *', but argument 2 has type 'int' [-Wformat=] scanf(""%s"",a); ~^ 19cse102csea01c.c:5:14: warning: format '%s' expects argument of type 'char *', but argument 2 has type 'int' [-Wformat=] printf(""%s"",a); ~^ %d 19cse102csea01c.c:4:5: warning: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",a); ^~~~~~~~~~~~~ ",AC,C,0.003828101,780,ss_priya
42280," unknown type name 'string'; did you mean 'stdin'? string a; ^~~~~~ stdin 19cse102csea01c.c:4:13: warning: format '%s' expects argument of type 'char *', but argument 2 has type 'int' [-Wformat=] scanf(""%s"",a); ~^ 19cse102csea01c.c:5:14: warning: format '%s' expects argument of type 'char *', but argument 2 has type 'int' [-Wformat=] printf(""%s"",a); ~^ %d 19cse102csea01c.c:4:5: warning: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",a); ^~~~~~~~~~~~~ ",AC,C,0.003475313,780,m_suchithra
42281," unknown type name 'string'; did you mean 'stdin'? string a; ^~~~~~ stdin 19cse102csea01c.c:4:13: warning: format '%s' expects argument of type 'char *', but argument 2 has type 'int' [-Wformat=] scanf(""%s"",a); ~^ 19cse102csea01c.c:5:14: warning: format '%s' expects argument of type 'char *', but argument 2 has type 'int' [-Wformat=] printf(""%s"",a); ~^ %d 19cse102csea01c.c:4:5: warning: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",a); ^~~~~~~~~~~~~ ",WA,C,0.007427891,780,p_sini
42300," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ CustomInvocationc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b); ^~~~~~~~~~~~~~ ",CI,C,0.005269809,780,ritwik
42314, 'return0' undeclared (first use in this function) return0 ^~~~~~~ CustomInvocationc.c:5:5: note: each undeclared identifier is reported only once for each function it appears in CustomInvocationc.c:6:1: expected ';' before '}' token } ^ ,CI,C,0.003689436,780,cb_en_u4eee19042
42315, 'return0' undeclared (first use in this function) return0 ^~~~~~~ CustomInvocationc.c:5:5: note: each undeclared identifier is reported only once for each function it appears in CustomInvocationc.c:6:1: expected ';' before '}' token } ^ ,CI,C,0.004397929,780,cb_en_u4eee19043
42316, 'return0' undeclared (first use in this function) return0 ^~~~~~~ CustomInvocationc.c:5:5: note: each undeclared identifier is reported only once for each function it appears in CustomInvocationc.c:6:1: expected ';' before '}' token } ^ ,CI,C,0.003503224,780,cb_en_u4eee19015
42318, expected ';' before '}' token } ^ ,CI,C,0.004315056,780,cb_en_u4eee19021
42321, expected ';' before 'getch' getch() ^~~~~ ,CI,C,0.003529131,780,cb_en_u4eee19019
42322, expected ';' before 'getch' getch() ^~~~~ ,CI,C,0.003398933,780,cb_en_u4eee19017
42323, expected ';' before 'getch' getch() ^~~~~ ,CI,C,0.003480115,780,cb_en_u4eee19046
42325," expected '=', ',', ';', 'asm' or '__attribute__' before 'printf' printf(""yo man"") ; ^~~~~~ CustomInvocationc.c:5:17: 'a' undeclared (first use in this function) scanf(""%d"",&amp;a); ^ CustomInvocationc.c:5:17: note: each undeclared identifier is reported only once for each function it appears in CustomInvocationc.c:7:5: expected ';' before 'printf' printf(a) ^~~~~~ ",CI,C,0.003615203,780,cb_en_u4eee19019
42329," expected '=', ',', ';', 'asm' or '__attribute__' before 'printf' printf(""yo man"") ; ^~~~~~ CustomInvocationc.c:5:17: 'a' undeclared (first use in this function) scanf(""%d"",&amp;a); ^ CustomInvocationc.c:5:17: note: each undeclared identifier is reported only once for each function it appears in ",CI,C,0.004061874,780,cb_en_u4eee19019
42330," expected '=', ',', ';', 'asm' or '__attribute__' before 'printf' printf(""yo man"") ; ^~~~~~ CustomInvocationc.c:5:17: 'a' undeclared (first use in this function) scanf(""%d"",&amp;a); ^ CustomInvocationc.c:5:17: note: each undeclared identifier is reported only once for each function it appears in ",CI,C,0.004025056,780,cb_en_u4eee19039
42331," expected '=', ',', ';', 'asm' or '__attribute__' before 'printf' printf(""yo man"") ; ^~~~~~ CustomInvocationc.c:5:17: 'a' undeclared (first use in this function) scanf(""%d"",&amp;a); ^ CustomInvocationc.c:5:17: note: each undeclared identifier is reported only once for each function it appears in ",CI,C,0.003519858,780,cb_en_u4eee19034
42333," passing argument 1 of 'printf' makes pointer from integer without a cast [-Wint-conversion] printf(a); ^ In file included from /usr/include/stdio.h:862:0, from CustomInvocationc.c:1: /usr/include/x86_64-linux-gnu/bits/stdio2.h:102:1: note: expected 'const char * restrict' but argument is of type 'int' printf (const char *__restrict __fmt, ...) ^~~~~~ CustomInvocationc.c:7:5: format not a string literal and no format arguments [-Wformat-security] printf(a); ^~~~~~ CustomInvocationc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",CI,C,0.00359046,780,cbenu4eee19023
42334," passing argument 1 of 'printf' makes pointer from integer without a cast [-Wint-conversion] printf(a); ^ In file included from /usr/include/stdio.h:862:0, from CustomInvocationc.c:1: /usr/include/x86_64-linux-gnu/bits/stdio2.h:102:1: note: expected 'const char * restrict' but argument is of type 'int' printf (const char *__restrict __fmt, ...) ^~~~~~ CustomInvocationc.c:7:5: format not a string literal and no format arguments [-Wformat-security] printf(a); ^~~~~~ CustomInvocationc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",CI,C,0.004910632,780,cb_en_u4eee19052
42337," unused variable 'b' [-Wunused-variable] int a=5,b=5; ^ CustomInvocationc.c:5:9: unused variable 'a' [-Wunused-variable] int a=5,b=5; ^ ",CI,C,0.003445603,780,cb_en_u4eee19020
42338," unused variable 'b' [-Wunused-variable] int a=5,b=5; ^ CustomInvocationc.c:5:9: unused variable 'a' [-Wunused-variable] int a=5,b=5; ^ ",CI,C,0.003555955,780,cb_en_u4eee19026
42339," unused variable 'b' [-Wunused-variable] int a=5,b=5; ^ CustomInvocationc.c:5:9: unused variable 'a' [-Wunused-variable] int a=5,b=5; ^ ",CI,C,0.00354287,780,cb_en_u4eee037
42340," unused variable 'b' [-Wunused-variable] int a=5,b=5; ^ CustomInvocationc.c:5:9: unused variable 'a' [-Wunused-variable] int a=5,b=5; ^ ",CI,C,0.004172508,780,cb_en_u4eee19044
42342, expected ';' before 'return' return 0; ^~~~~~ ,CI,C,0.004872882,780,cb_en_u4eee19013
42343, expected ';' before 'return' return 0; ^~~~~~ ,CI,C,0.00683982,780,cb_en_u4eee19047
42344, expected ';' before 'return' return 0; ^~~~~~ ,CI,C,0.005988967,780,cb_en_u4eee19009
42345, expected ';' before 'return' return 0; ^~~~~~ ,CI,C,0.006213912,780,cb_en_u4eee19014
42346, expected ';' before 'return' return 0; ^~~~~~ ,CI,C,0.00490223,780,cb_en_u4eee19006
42356, 'return0' undeclared (first use in this function) return0; ^~~~~~~ CustomInvocationc.c:5:5: note: each undeclared identifier is reported only once for each function it appears in ,CI,C,0.003794702,780,cb_en_u4eee19004
42357, 'return0' undeclared (first use in this function) return0; ^~~~~~~ CustomInvocationc.c:5:5: note: each undeclared identifier is reported only once for each function it appears in ,CI,C,0.003546019,780,cb_en_u4eee19016
42358, 'return0' undeclared (first use in this function) return0; ^~~~~~~ CustomInvocationc.c:5:5: note: each undeclared identifier is reported only once for each function it appears in ,CI,C,0.003916761,780,cbenu4eee19022
42360," expected ';' before 'retun' retun 0"") ^~~~~ CustomInvocationc.c:5:12: warning: missing terminating "" character retun 0"") ^ CustomInvocationc.c:5:12: missing terminating "" character retun 0"") ^~ ",CI,C,0.00400973,780,cb_en_u4eee19049
42361," expected ';' before 'retun' retun 0"") ^~~~~ CustomInvocationc.c:5:12: warning: missing terminating "" character retun 0"") ^ CustomInvocationc.c:5:12: missing terminating "" character retun 0"") ^~ ",CI,C,0.004052289,780,cb_en_u4eee19003
42363, expected ';' before 'return' return 0; ^~~~~~ ,CI,C,0.003662451,780,cb_en_u4eee19007
42365, expected ';' before 'return' return 0; ^~~~~~ ,CI,C,0.003391813,780,cb_en_u4eee19001
42367," unused variable 'b' [-Wunused-variable] int a=5,b=5; ^ CustomInvocationc.c:5:9: unused variable 'a' [-Wunused-variable] int a=5,b=5; ^ ",CI,C,0.00332066,780,cb_en_u4eee19035
42371," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d,%d"",&amp;n1,&amp;n2); ^~~~~~~~~~~~~~~~~~~~~~ ",CI,C,0.003979522,780,cb_en_u4eee19010
42372," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d,%d"",&amp;n1,&amp;n2); ^~~~~~~~~~~~~~~~~~~~~~ ",CI,C,0.003567162,780,cb_en_u4eee19030
42373," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d,%d"",&amp;n1,&amp;n2); ^~~~~~~~~~~~~~~~~~~~~~ ",CI,C,0.003789282,780,cb_en_u4eee19002
42374," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d,%d"",&amp;n1,&amp;n2); ^~~~~~~~~~~~~~~~~~~~~~ ",CI,C,0.003406414,780,cb_en_u4eee19020
42382, ld returned 1 exit status ,CI,C,0.003703158,780,cb_en_u4eee19026
42383, ld returned 1 exit status ,CI,C,0.003675672,780,cb_en_u4eee19029
42384, ld returned 1 exit status ,CI,C,0.005027741,780,cb_en_u4eee19048
42387, expected ';' before 'return' return 0; ^~~~~~ ,CI,C,0.003587935,780,cb_en_u4eee19030
42390," expected '=', ',', ';', 'asm' or '__attribute__' before '&lt;' token include&lt;stdioh&gt; ^ ",CI,C,0.003800141,780,cb_en_u4eee19039
42391," expected '=', ',', ';', 'asm' or '__attribute__' before '&lt;' token include&lt;stdioh&gt; ^ ",CI,C,0.004041306,780,cb_en_u4eee19030
42392," expected '=', ',', ';', 'asm' or '__attribute__' before '&lt;' token include&lt;stdioh&gt; ^ ",CI,C,0.004291223,780,cb_en_u4eee19012
42398," unused variable 'n2' [-Wunused-variable] {int n1,n2,s; ^~ CustomInvocationc.c:6:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n1); ^~~~~~~~~~~~~~~ ",CI,C,0.004299639,780,cb_en_u4eee19027
42399," unused variable 'n2' [-Wunused-variable] {int n1,n2,s; ^~ CustomInvocationc.c:6:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n1); ^~~~~~~~~~~~~~~ ",CI,C,0.003486615,780,cb_en_u4eee19036
42400," unused variable 'n2' [-Wunused-variable] {int n1,n2,s; ^~ CustomInvocationc.c:6:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n1); ^~~~~~~~~~~~~~~ ",CI,C,0.004326589,780,cb_en_u4eee19001
42405," unused variable 'n2' [-Wunused-variable] {int n1,n2,s; ^~ CustomInvocationc.c:6:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n1); ^~~~~~~~~~~~~~~ ",CI,C,0.004390963,780,cb_en_u4eee19034
42407," expected '=', ',', ';', 'asm' or '__attribute__' before 'c' c=a+b; ^ CustomInvocationc.c:7:5: 'c' undeclared (first use in this function) CustomInvocationc.c:7:5: note: each undeclared identifier is reported only once for each function it appears in ",CI,C,0.003592378,780,cb_en_u4eee19035
42413," too many arguments for format [-Wformat-extra-args] printf(""the value is "",a); ^~~~~~~~~~~~~~~ CustomInvocationc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",CI,C,0.00370324,780,cb_en_u4eee19039
42417, expected ';' before 'return' return 0; ^~~~~~ ,CI,C,0.003569148,780,cb_en_u4eee19021
42423, ld returned 1 exit status ,CI,C,0.004057059,780,cb_en_u4eee19052
42426," expected ';' before 'return' return 0, ^~~~~~ ",CI,C,0.005174058,780,cb_en_u4eee19045
42429," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",CI,C,0.004116227,780,cb_en_u4eee19028
42435," expected ';' before 'scanf' scanf(""%d""&amp;a) ^~~~~ ",CI,C,0.00482662,780,cb_en_u4eee19039
42446," 'a' undeclared (first use in this function) scanf(""%d"",&amp;a); ^ CustomInvocationc.c:5:17: note: each undeclared identifier is reported only once for each function it appears in ",CI,C,0.004998279,780,cb_en_u4eee19012
42701," expected ';' before 'printf' printf(""The value is %d"",var); ^~~~~~ CustomInvocationc.c:5:5: warning: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;var) ^~~~~~~~~~~~~~~~ ",CI,C,0.006391882,780,cb_en_u4eee19045
42708," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f"",&amp;var); ^~~~~~~~~~~~~~~~ CustomInvocationc.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%c"",&amp;c); ^~~~~~~~~~~~~~ ",CI,C,0.008357406,780,cb_en_u4eee19009
42714," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;text); ^~~~~~~~~~~~~~~~~ ",CI,C,0.006658128,780,cb_en_u4eee19017
42716," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f"",&amp;var); ^~~~~~~~~~~~~~~~ CustomInvocationc.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%c"",&amp;c); ^~~~~~~~~~~~~~ ",CI,C,0.007614787,780,cbenu4eee19022
42718," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;text); ^~~~~~~~~~~~~~~~~ ",CI,C,0.005071821,780,cb_en_u4eee19021
42720," format '%f' expects argument of type 'float *', but argument 2 has type 'int *' [-Wformat=] scanf(""%f"",&amp;var); ~^ ~~~~ %d CustomInvocationc.c:6:27: format '%f' expects argument of type 'double', but argument 2 has type 'int' [-Wformat=] printf(""The value is %f"",var); ~^ %d CustomInvocationc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f"",&amp;var); ^~~~~~~~~~~~~~~~ ",CI,C,0.004666281,780,cb_en_u4eee19052
42723," format '%f' expects argument of type 'float *', but argument 2 has type 'int *' [-Wformat=] scanf(""%f"",&amp;var); ~^ ~~~~ %d CustomInvocationc.c:6:27: format '%f' expects argument of type 'double', but argument 2 has type 'int' [-Wformat=] printf(""The value is %f"",var); ~^ %d CustomInvocationc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f"",&amp;var); ^~~~~~~~~~~~~~~~ ",CI,C,0.006479103,780,cbenu4eee19023
42726," format '%f' expects argument of type 'float *', but argument 2 has type 'int *' [-Wformat=] scanf(""%f"",&amp;var); ~^ ~~~~ %d CustomInvocationc.c:6:27: format '%f' expects argument of type 'double', but argument 2 has type 'int' [-Wformat=] printf(""the value is %f"",var); ~^ %d CustomInvocationc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f"",&amp;var); ^~~~~~~~~~~~~~~~ ",CI,C,0.007750911,780,cb_en_u4eee19007
42764," expected '=', ',', ';', 'asm' or '__attribute__' before '{' token { ^ CustomInvocationc.c:10:1: expected declaration specifiers before 'getch' getch() ^~~~~ ",CI,C,0.00425493,780,cb_en_u4eee19047
42767," missing terminating "" character printf(""welcome computer programming""%d"",var); ^~~~~~~ CustomInvocationc.c:6:39: 'd' undeclared (first use in this function) printf(""welcome computer programming""%d"",var); ^ CustomInvocationc.c:6:39: note: each undeclared identifier is reported only once for each function it appears in CustomInvocationc.c:7:5: expected ')' before 'return' return 0; ^~~~~~ CustomInvocationc.c:8:1: expected ';' before '}' token } ^ CustomInvocationc.c:5:1: warning: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;var); ^~~~~~~~~~~~~~~~ ",CI,C,0.003981855,780,cb_en_u4eee19050
42772," expected '=', ',', ';', 'asm' or '__attribute__' before '{' token { ^ CustomInvocationc.c:10:1: expected declaration specifiers before 'getch' getch(); ^~~~~ CustomInvocationc.c:10:1: expected '{' at end of input ",CI,C,0.003964705,780,cb_en_u4eee19052
42844," format '%c' expects argument of type 'int', but argument 3 has type 'char *' [-Wformat=] printf(""value is: %d%c"",x,""\n"",ch); ~^ ~~~~ %s CustomInvocationc.c:7:12: too many arguments for format [-Wformat-extra-args] printf(""value is: %d%c"",x,""\n"",ch); ^~~~~~~~~~~~~~~~ CustomInvocationc.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%c"",&amp;x,&amp;ch); ^~~~~~~~~~~~~~~~~~~~ ",CI,C,0.003711427,780,cb_en_u4eee19049
43139," invalid operands to binary &amp; (have 'char *' and 'int') scanf(""%c""&amp;d); ~~~~^ CustomInvocationc.c:7:5: warning: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f"",&amp;t); ^~~~~~~~~~~~~~ ",CI,C,0.004820521,780,cb_en_u4eee19033
43442," expected ';' before 'printf' printf(""the QUOTIENT is %f"",c); ^~~~~~ CustomInvocationc.c:13:5: expected ';' before '}' token } ^ CustomInvocationc.c:5:11: warning: variable 'c' set but not used [-Wunused-but-set-variable] float c,d; ^ CustomInvocationc.c:6:5: warning: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ CustomInvocationc.c:7:5: warning: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b); ^~~~~~~~~~~~~~ ",CI,C,0.004834914,780,cb_en_u4eee19033
44377," return type of 'main' is not 'int' [-Wmain] void main() ^~~~ CustomInvocationc.c: In function 'main': CustomInvocationc.c:8:16: too many arguments for format [-Wformat-extra-args] printf(""n is even"",n); ^~~~~~~~~~~ CustomInvocationc.c:12:16: too many arguments for format [-Wformat-extra-args] printf(""n is odd"",n); ^~~~~~~~~~ CustomInvocationc.c:14:12: 'return' with a value, in function returning void return 0; ^ CustomInvocationc.c:2:6: note: declared here void main() ^~~~ CustomInvocationc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",AC,C,0.005322597,780,MDDhanya
44846, ld returned 1 exit status ,CI,C,0.008378952,780,ELC19036
44847, ld returned 1 exit status ,CI,C,0.005081279,780,cs_velayutham
44848, ld returned 1 exit status ,WA,C,0.00449397,780,ELC19036
44849, ld returned 1 exit status ,WA,C,0.004403073,780,ELC19036
44865," return type defaults to 'int' [-Wimplicit-int] main() ^~~~ CustomInvocationc.c: In function 'main': CustomInvocationc.c:3:5: implicit declaration of function 'printf' [-Wimplicit-function-declaration] printf(""Hello World""); ^~~~~~ CustomInvocationc.c:3:5: incompatible implicit declaration of built-in function 'printf' CustomInvocationc.c:3:5: note: include '&lt;stdio.h&gt;' or provide a declaration of 'printf' ",CI,C,0.004390031,780,ELC19036
44869," return type of 'main' is not 'int' [-Wmain] void main() ^~~~ CustomInvocationc.c: In function 'main': CustomInvocationc.c:3:5: implicit declaration of function 'printf' [-Wimplicit-function-declaration] printf(""Hello World!!!""); ^~~~~~ CustomInvocationc.c:3:5: incompatible implicit declaration of built-in function 'printf' CustomInvocationc.c:3:5: note: include '&lt;stdio.h&gt;' or provide a declaration of 'printf' ",CI,C,0.004418655,780,ELC19036
44970," return type defaults to 'int' [-Wimplicit-int] main() ^~~~ 19cse102cce1c.c: In function 'main': 19cse102cce1c.c:3:5: implicit declaration of function 'printf' [-Wimplicit-function-declaration] printf(""hello world!!""); ^~~~~~ 19cse102cce1c.c:3:5: incompatible implicit declaration of built-in function 'printf' 19cse102cce1c.c:3:5: note: include '&lt;stdio.h&gt;' or provide a declaration of 'printf' ",CI,C,0.010432335,780,cs_velayutham
45038," implicit declaration of function 'printf' [-Wimplicit-function-declaration] printf(""Hello World!""); ^~~~~~ CustomInvocationc.c:3:5: incompatible implicit declaration of built-in function 'printf' CustomInvocationc.c:3:5: note: include '&lt;stdio.h&gt;' or provide a declaration of 'printf' ",AC,C,0.005103373,780,ELC19052
45039," implicit declaration of function 'printf' [-Wimplicit-function-declaration] printf(""Hello World!""); ^~~~~~ CustomInvocationc.c:3:5: incompatible implicit declaration of built-in function 'printf' CustomInvocationc.c:3:5: note: include '&lt;stdio.h&gt;' or provide a declaration of 'printf' ",CI,C,0.008956381,780,ELC19021
