id,error,error_type,name,time,memory,username
1013," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ maxormin.c:8:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%*d %*d %*d %d %d %d %d"",&amp;x1,&amp;y1,&amp;x2,&amp;y2); ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ",AC,C,0.009687695999999999,1232,mukeshchugani10
1402," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ aplusb.c:8:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;x); ^~~~~~~~~~~~~~ aplusb.c:9:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;y); ^~~~~~~~~~~~~~ ",AC,C,0.078045982,780,U4CSE17418
1410," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",AC,C,0.00443938,780,U4CSE17418
1439," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf ("" %d"", &amp;n); ^~~~~~~~~~~~~~~~~ closestpairs.c:21:2: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf ("" %d"", &amp;arr[i]); ^~~~~~~~~~~~~~~~~~~~~~ ",AC,C,0.031826957,780,cse
1444," unused variable ‘max’ [-Wunused-variable] long int test,n,a[1000000],i,max,k,l,count=0; ^~~ sortingindex.c:6:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;test); ^~~~~~~~~~~~~~~~~~ sortingindex.c:10:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld%ld"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~~~ sortingindex.c:13:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;a[i]); ^~~~~~~~~~~~~~~~~~ ",AC,C,0.034890513,780,cse
1460," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:8:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:11:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",AC,C,0.018697689,780,U4CSE17260
1461," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:58:8: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;n,&amp;k) ; ^~~~~~~~~~~~~~~~~~~~ sortingindex.c:61:10: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.018387757,780,U4CSE17240
1501," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:10:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~~ sortingindex.c:13:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.020520013,780,U4CSE17262
1511," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;T); ^~~~~~~~~~~~~~ sortingindex.c:10:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:13:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.050809627999999996,780,U4CSE17247
1516," unused variable ‘g’ [-Wunused-variable] int i,n,t,k,f,p,g; ^ sortingindex.c:65:2: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:69:2: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:72:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.018836500000000003,780,U4CSE17243
1524," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:87:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~~ sortingindex.c:91:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",AC,C,0.019528052,780,U4CSE17344
1525," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:9:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:12:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.020390326,780,U4CSE17366
1534," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:9:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:14:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[j]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.017949054,780,U4CSE17212
1540," format ‘%d’ expects argument of type ‘int’, but argument 2 has type ‘long int’ [-Wformat=] printf(""%d "",b[i]); ~^ ~~~~ %ld closestpairs.c:55:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;n) ; ^~~~~~~~~~~~~~~ closestpairs.c:58:8: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;a[i]); ^~~~~~~~~~~~~~~~~~ ",AC,C,0.028411001,780,U4CSE17240
1544," unused variable ‘g’ [-Wunused-variable] int i,n,k,f,p,g; ^ closestpairs.c:64:12: unused variable ‘f’ [-Wunused-variable] int i,n,k,f,p,g; ^ closestpairs.c:64:8: unused variable ‘n’ [-Wunused-variable] int i,n,k,f,p,g; ^ closestpairs.c:67:2: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;t); ^~~~~~~~~~~~~~~ closestpairs.c:74:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;a[i]); ^~~~~~~~~~~~~~~~~~ ",AC,C,0.043547415,780,U4CSE17243
1551," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;n); ^~~~~~~~~~~~~~~ closestpairs.c:83:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~~ ",AC,C,0.026097035,780,U4CSE17344
1654," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:8:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:13:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",AC,C,0.01926156,780,U4CSE17266
1701," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",AC,C,0.006415451,780,U4CSE17402
1792," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:9:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:12:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",AC,C,0.017791091999999998,780,U4CSE17028
1799," unused variable ‘max’ [-Wunused-variable] int n,a[100],i,max,k,l,count=0; ^~~ sortingindex.c:7:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;test); ^~~~~~~~~~~~~~~~~ sortingindex.c:11:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:14:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.0195538,780,U4CSE17333
1879," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;T); ^~~~~~~~~~~~~~ sortingindex.c:77:2: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ sortingindex.c:78:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ sortingindex.c:82:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;A[i]); ^~~~~~~~~~~~~~~~~ sortingindex.c:88:8: ‘ans’ may be used uninitialized in this function [-Wmaybe-uninitialized] int ans; ^~~ ",AC,C,0.02717564,780,U4CSE17238
1954," unused variable ‘MAXN’ [-Wunused-variable] const int MAXN = 1e9; ^~~~ closestpairs.c:52:5: unused variable ‘result’ [-Wunused-variable] int result = 0; ^~~~~~ closestpairs.c:51:14: unused variable ‘token’ [-Wunused-variable] char* buff,* token; ^~~~~ closestpairs.c:51:7: variable ‘buff’ set but not used [-Wunused-but-set-variable] char* buff,* token; ^~~~ closestpairs.c:50:18: unused variable ‘j’ [-Wunused-variable] int N,K,*set,i=0,j; ^ closestpairs.c:50:7: unused variable ‘K’ [-Wunused-variable] int N,K,*set,i=0,j; ^ closestpairs.c:56:1: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;N); ^~~~~~~~~~~~~~ closestpairs.c:63:2: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;set[i]); ^~~~~~~~~~~~~~~~~~~ ",AC,C,0.029672677,780,U4CSE17028
2014," this ‘for’ clause does not guard... [-Wmisleading-indentation] for(i=0;i&lt;n;i++) ^~~ sortingindex.c:121:2: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the ‘for’ s=a[k-1]; ^ sortingindex.c:110:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;t); ^~~~~~~~~~~~~~~ sortingindex.c:114:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ sortingindex.c:115:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ sortingindex.c:119:6: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.025777047999999997,780,U4CSE17244
2019," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;test); ^~~~~~~~~~~~~~~~~ sortingindex.c:11:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ sortingindex.c:13:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ sortingindex.c:17:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",AC,C,0.02906368,780,U4CSE17409
2033," unused variable ‘j’ [-Wunused-variable] int i, j,t; ^ treesort.c:58:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;t); ^~~~~~~~~~~~~~~ treesort.c:60:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ treesort.c:62:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"", &amp;tr[i].l, &amp;tr[i].r); ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ",AC,C,0.013636291000000002,780,U4CSE17028
2160," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:11:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~~ sortingindex.c:15:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[j]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.020490263,780,U4CSE17003
2218," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:9:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:12:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;array[i]); ^~~~~~~~~~~~~~~~~~~~~ ",AC,C,0.018809143,780,U4CSE17062
2246," unused variable ‘max’ [-Wunused-variable] long int test,n,a[105],i,max,k,l,count=0; ^~~ sortingindex.c:5:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;test); ^~~~~~~~~~~~~~~~~~ sortingindex.c:9:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld%ld"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~~~ sortingindex.c:12:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;a[i]); ^~~~~~~~~~~~~~~~~~ ",AC,C,0.023737189,780,U4CSE17321
2342," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;o); ^~~~~~~~~~~~~~~ sortingindex.c:12:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n, &amp;f); ^~~~~~~~~~~~~~~~~~~~ sortingindex.c:16:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;ar[p]); ^~~~~~~~~~~~~~~~~~ ",AC,C,0.034143874,780,U4CSE17261
2375," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t);//testcases ^~~~~~~~~~~~~~ sortingindex.c:7:2: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;n,&amp;key);//array size , key ^~~~~~~~~~~~~~~~~~~~~~ sortingindex.c:11:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.019052386,780,U4CSE17135
2392," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:7:6: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:9:7: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.019020608,780,U4CSE17127
2406," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"", &amp;n); ^~~~~~~~~~~~~~~~ closestpairs.c:32:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"", &amp;arr[i]); ^~~~~~~~~~~~~~~~~~~~~ ",AC,C,0.03985231,780,U4CSE17261
2475," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:7:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ sortingindex.c:9:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ sortingindex.c:11:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.020817278,780,U4CSE17402
2519," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:8:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld%ld"",&amp;a,&amp;b); ^~~~~~~~~~~~~~~~~~~~~ sortingindex.c:11:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;z[i]); ^~~~~~~~~~~~~~~~~~ ",AC,C,0.074525432,780,U4CSE17263
2565," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:7:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ sortingindex.c:9:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ sortingindex.c:11:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,C,0.021318076000000002,780,U4CSE17411
2602," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;m); ^~~~~~~~~~~~~~ sortingindex.c:9:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:12:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;array[i]); ^~~~~~~~~~~~~~~~~~~~~ ",AC,C,0.027277929,780,U4CSE17053
2744," format ‘%d’ expects argument of type ‘int *’, but argument 2 has type ‘long int *’ [-Wformat=] scanf(""%d"",&amp;n); ~^ ~~ %ld closestpairs.c:6:2: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ closestpairs.c:10:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;a[i]); ^~~~~~~~~~~~~~~~~~ ",AC,C,0.029614132999999997,780,U4CSE17266
2810," ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:9:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:12:4: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",AC,C,0.019882771,780,U4CSE17219
